indexLine	algoIter	time	best obj	current obj	T	probdelta1	nb uses 1	nb uses 2	nb uses 3	nb uses 4	nb uses 5	nb uses 6	nb uses 7	nb uses 8	nb uses 9	score 1	score 2	score 3	score 4	score 5	score 6	score 7	score 8	score 9	duration 1	duration 2	duration 3	duration 4	duration 5	duration 6	duration 7	duration 8	duration 9	avgDuration 1	avgDuration 2	avgDuration 3	avgDuration 4	avgDuration 5	avgDuration 6	avgDuration 7	avgDuration 8	avgDuration 9	sigmas1 1	sigmas1 2	sigmas1 3	sigmas1 4	sigmas1 5	sigmas1 6	sigmas1 7	sigmas1 8	sigmas1 9	sigmas2 1	sigmas2 2	sigmas2 3	sigmas2 4	sigmas2 5	sigmas2 6	sigmas2 7	sigmas2 8	sigmas2 9	sigmas3 1	sigmas3 2	sigmas3 3	sigmas3 4	sigmas3 5	sigmas3 6	sigmas3 7	sigmas3 8	sigmas3 9	sigmas4 1	sigmas4 2	sigmas4 3	sigmas4 4	sigmas4 5	sigmas4 6	sigmas4 7	sigmas4 8	sigmas4 9	sigmas5 1	sigmas5 2	sigmas5 3	sigmas5 4	sigmas5 5	sigmas5 6	sigmas5 7	sigmas5 8	sigmas5 9	sigmas6 1	sigmas6 2	sigmas6 3	sigmas6 4	sigmas6 5	sigmas6 6	sigmas6 7	sigmas6 8	sigmas6 9	weight 1	weight 2	weight 3	weight 4	weight 5	weight 6	weight 7	weight 8	weight 9	proba 1	proba 2	proba 3	proba 4	proba 5	proba 6	proba 7	proba 8	proba 9	
1	2	2.576875107	4114.8	4114.8	100.0	0.99005	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2	4	99.653736915	3277.2	3277.2	100.0	0.99005	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000335	0.0	0.0	0.0	97.0765	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65327e10	0.0	0.0	0.0	1.0e-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3	4477	100.653803012	3247.19	3840.5099999999993	82.4026	0.987938	4473	0	0	0	0	0	0	0	0	0.001042	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.998454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000223	0.0	0.0	0.0	97.0765	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	640	0	0	0	0	0	0	0	0	2894	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	9.36783e7	0.0	0.0	0.0	1.0e-6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
4	9361	101.653920417	3247.19	4236.910000000001	82.2443	0.987915	9357	0	0	0	0	0	0	0	0	0.000679	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.99686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000213	0.0	0.0	0.0	97.0765	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	1316	0	0	0	0	0	0	0	0	6085	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	1438	0	0	0	0	0	0	0	0	6.9854e7	0.0	0.0	0.0	1.0e-6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5	14210	102.653955982	3247.19	4171.160000000002	82.0863	0.987892	14206	0	0	0	0	0	0	0	0	0.000296	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.99519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000211	0.0	0.0	0.0	97.0765	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	2007	0	0	0	0	0	0	0	0	9243	0	0	0	0	0	0	0	0	608	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	2153	0	0	0	0	0	0	0	0	3.15927e7	0.0	0.0	0.0	1.0e-6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
6	19107	103.657514444	3247.19	3968.2600000000025	81.9287	0.987868	19103	0	0	0	0	0	0	0	0	0.000565	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.99702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000209	0.0	0.0	0.0	97.0765	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	2816	0	0	0	0	0	0	0	0	12386	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	2832	0	0	0	0	0	0	0	0	6.16467e7	0.0	0.0	0.0	1.0e-6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7	24029	104.657684485	3247.19	3649.6600000000026	81.7706	0.987845	24025	0	0	0	0	0	0	0	0	0.000945	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.99546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000208	0.0	0.0	0.0	97.0765	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	3543	0	0	0	0	0	0	0	0	15573	0	0	0	0	0	0	0	0	985	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	3601	0	0	0	0	0	0	0	0	1.05124e8	0.0	0.0	0.0	1.0e-6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8	28933	105.6577183	3247.19	3773.6600000000017	81.6135	0.987822	28929	0	0	0	0	0	0	0	0	0.000369	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.99379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000207	0.0	0.0	0.0	97.0765	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	4324	0	0	0	0	0	0	0	0	18802	0	0	0	0	0	0	0	0	1126	0	0	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	4296	0	0	0	0	0	0	0	0	4.15296e7	0.0	0.0	0.0	1.0e-6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
9	33857	106.657861186	3247.19	3761.01	81.4567	0.987799	33853	0	0	0	0	0	0	0	0	0.000578	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.99219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000207	0.0	0.0	0.0	97.0765	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	5040	0	0	0	0	0	0	0	0	22039	0	0	0	0	0	0	0	0	1325	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	4987	0	0	0	0	0	0	0	0	6.55442e7	0.0	0.0	0.0	1.0e-6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
10	38774	107.657997538	3247.19	3981.1600000000008	81.3002	0.987775	38770	0	0	0	0	0	0	0	0	0.001214	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.99059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000206	0.0	0.0	0.0	97.0765	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	5769	0	0	0	0	0	0	0	0	25273	0	0	0	0	0	0	0	0	1511	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	0	5651	0	0	0	0	0	0	0	0	1.38699e8	0.0	0.0	0.0	1.0e-6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
